date,file_urls,files,path,title
26.04.2018,"https://www.ow.ch/dl.php/de/ax-5b1e1e536546e/2018-04-26_Traktandenliste.pdf,https://www.ow.ch/dl.php/de/ax-5b3f45e767e4e/Kantonsratsverhandlung_vom_26._April_2018_Wortprotokoll.pdf,https://www.ow.ch/dl.php/de/ax-5b1e1e565c3ed/Kantonsratsverhandlungen_vom_26._April_2018_Kurzprotokoll.pdf,https://www.ow.ch/dl.php/de/ax-5b1e1e53a261e/neu_eingereichte_Interpellation_Stand_der_ueberwiesenen_Motion_Erhoehung_der_Kinder-_und_Ausbildungszulagen.pdf","[{'url': 'https://www.ow.ch/dl.php/de/ax-5b1e1e536546e/2018-04-26_Traktandenliste.pdf', 'path': 'full/7f08a66de49d09fc8060e6522a2be11d1f1f9c6b.pdf', 'checksum': '0d208882265720f258d72f0d2625895f', 'status': 'downloaded'}, {'url': 'https://www.ow.ch/dl.php/de/ax-5b3f45e767e4e/Kantonsratsverhandlung_vom_26._April_2018_Wortprotokoll.pdf', 'path': 'full/e1f632ed6a982376d9771045ac0d823932e98356.pdf', 'checksum': '8f3c22d18d7c0f0ca1ec91bdf71c673d', 'status': 'downloaded'}, {'url': 'https://www.ow.ch/dl.php/de/ax-5b1e1e565c3ed/Kantonsratsverhandlungen_vom_26._April_2018_Kurzprotokoll.pdf', 'path': 'full/88292fb64af51d7dc188f44c13fc3f08896d9238.pdf', 'checksum': '9352744304849e8cbf690ec211d2fe1e', 'status': 'downloaded'}, {'url': 'https://www.ow.ch/dl.php/de/ax-5b1e1e53a261e/neu_eingereichte_Interpellation_Stand_der_ueberwiesenen_Motion_Erhoehung_der_Kinder-_und_Ausbildungszulagen.pdf', 'path': 'full/7f8f8efc0f2a43d27831085578879e362aa28a3f.pdf', 'checksum': 'fec2ae09672b70e587e94c1cb5f73526', 'status': 'downloaded'}]","sessions/ow/Kantonsratssitzung26.04.2018_2018-04-26_Traktandenliste.pdf,sessions/ow/Kantonsratssitzung26.04.2018_Kantonsratsverhandlung_vom_26._April_2018_Wortprotokoll.pdf,sessions/ow/Kantonsratssitzung26.04.2018_Kantonsratsverhandlungen_vom_26._April_2018_Kurzprotokoll.pdf,sessions/ow/Kantonsratssitzung26.04.2018_neu_eingereichte_Interpellation_Stand_der_ueberwiesenen_Motion_Erhoehung_der_Kinder-_und_Ausbildungszulagen.pdf",Kantonsratssitzung
27.10.2017,"https://www.ow.ch/dl.php/de/ax-5a6ae109630c2/2017-10-27_Traktandenliste.pdf,https://www.ow.ch/dl.php/de/ax-5a6ae10a5b03a/Kantonsratsverhandlungen_vom_27._Oktober_2017__Kurzprotokoll.pdf,https://www.ow.ch/dl.php/de/ax-5a6ae10a8bd7c/Kantonsratsverhandlungen_vom_27._Oktober_2017_Wortprotokoll.pdf,https://www.ow.ch/dl.php/de/ax-5a6ae10995514/neu_eingereichte_Motion_-_Anpassung_Baugesetz_-_Delegation_von_Baubewilligungen.pdf","[{'url': 'https://www.ow.ch/dl.php/de/ax-5a6ae109630c2/2017-10-27_Traktandenliste.pdf', 'path': 'full/69469005cc55d143078abd91c59af8269d622373.pdf', 'checksum': 'b50d9b61de51bfbfcea00b16be2b71c8', 'status': 'downloaded'}, {'url': 'https://www.ow.ch/dl.php/de/ax-5a6ae10a5b03a/Kantonsratsverhandlungen_vom_27._Oktober_2017__Kurzprotokoll.pdf', 'path': 'full/af9d7757aceb0692666fcedfbeaa4e4178dab4f7.pdf', 'checksum': 'ea18ec009b0c7298e821fba2124885f2', 'status': 'downloaded'}, {'url': 'https://www.ow.ch/dl.php/de/ax-5a6ae10a8bd7c/Kantonsratsverhandlungen_vom_27._Oktober_2017_Wortprotokoll.pdf', 'path': 'full/1f8f0ec1fc7d6f61d404bbfe66376676346e9b66.pdf', 'checksum': '825c2173cd30a082af1dfae7bb749aa3', 'status': 'downloaded'}, {'url': 'https://www.ow.ch/dl.php/de/ax-5a6ae10995514/neu_eingereichte_Motion_-_Anpassung_Baugesetz_-_Delegation_von_Baubewilligungen.pdf', 'path': 'full/a30ada4730147e3a3e45fd72cde67fd56b8a1857.pdf', 'checksum': '8d74773f20b1b3f71c1883e0efb59d8f', 'status': 'downloaded'}]","sessions/ow/Kantonsratssitzung27.10.2017_2017-10-27_Traktandenliste.pdf,sessions/ow/Kantonsratssitzung27.10.2017_Kantonsratsverhandlungen_vom_27._Oktober_2017__Kurzprotokoll.pdf,sessions/ow/Kantonsratssitzung27.10.2017_Kantonsratsverhandlungen_vom_27._Oktober_2017_Wortprotokoll.pdf,sessions/ow/Kantonsratssitzung27.10.2017_neu_eingereichte_Motion_-_Anpassung_Baugesetz_-_Delegation_von_Baubewilligungen.pdf",Kantonsratssitzung
28.06.2019,"https://www.ow.ch/dl.php/de/ax-5d16046342a58/20190628_Kurzprotokoll_Kantonsrat.pdf,https://www.ow.ch/dl.php/de/ax-5e5e52fb0e8a2/20190628_Traktandenliste__Kantonsrat.pdf,https://www.ow.ch/dl.php/de/ax-5d0897c0d206d/20190628_Wahlvorschlaege_Kantonsrat_Amtsjahr_2019_2020.pdf,https://www.ow.ch/dl.php/de/ax-5db1a774f22dd/20190628_Wortprotokoll_Kantonsrat.pdf","[{'url': 'https://www.ow.ch/dl.php/de/ax-5d16046342a58/20190628_Kurzprotokoll_Kantonsrat.pdf', 'path': 'full/d76b5dd2cd95bff3b5ab6c33fb3913c415e2b3d6.pdf', 'checksum': '6f19a778fc9245280faefd84b5bc346d', 'status': 'downloaded'}, {'url': 'https://www.ow.ch/dl.php/de/ax-5e5e52fb0e8a2/20190628_Traktandenliste__Kantonsrat.pdf', 'path': 'full/804ceac6041037507e698a0cb1bf37bd5caa0882.pdf', 'checksum': '080586589703110baf401f4e8109783b', 'status': 'downloaded'}, {'url': 'https://www.ow.ch/dl.php/de/ax-5d0897c0d206d/20190628_Wahlvorschlaege_Kantonsrat_Amtsjahr_2019_2020.pdf', 'path': 'full/0e7b87f8b7dd1c242892e60c1aca5ad78806767f.pdf', 'checksum': 'f90b34be85eaeb131d002a08f7e57fc3', 'status': 'downloaded'}, {'url': 'https://www.ow.ch/dl.php/de/ax-5db1a774f22dd/20190628_Wortprotokoll_Kantonsrat.pdf', 'path': 'full/3ba81f0110ceb96bb0139a9b628367efdac65b77.pdf', 'checksum': 'b98aeccd75ccc3aef95bc4edf22e1eab', 'status': 'downloaded'}]","sessions/ow/Kantonsratssitzung (Eröffnungssitzung)28.06.2019_20190628_Kurzprotokoll_Kantonsrat.pdf,sessions/ow/Kantonsratssitzung (Eröffnungssitzung)28.06.2019_20190628_Traktandenliste__Kantonsrat.pdf,sessions/ow/Kantonsratssitzung (Eröffnungssitzung)28.06.2019_20190628_Wahlvorschlaege_Kantonsrat_Amtsjahr_2019_2020.pdf,sessions/ow/Kantonsratssitzung (Eröffnungssitzung)28.06.2019_20190628_Wortprotokoll_Kantonsrat.pdf",Kantonsratssitzung (Eröffnungssitzung)
12.09.2019,"https://www.ow.ch/dl.php/de/ax-5e1c93436786e/20190912_Kurzprotokoll_Kantonsrat.pdf,https://www.ow.ch/dl.php/de/ax-5d25e2a161da2/20190912_Traktandenliste_Kantonsrat.pdf,https://www.ow.ch/dl.php/de/ax-5de92d8817451/20190912_Wortprotokoll_Kantonsrat.pdf,https://www.ow.ch/dl.php/de/ax-5d7a63524de70/Interpellation_betreffend_Kantonsschule_Obwalden_-_Implementierung_Schulische_Sozialarbeit.pdf","[{'url': 'https://www.ow.ch/dl.php/de/ax-5e1c93436786e/20190912_Kurzprotokoll_Kantonsrat.pdf', 'path': 'full/18687f0317e03e46646d76fbbe95d4570d84f8ab.pdf', 'checksum': '85ee5f9ccb212c940412612d517e57f5', 'status': 'downloaded'}, {'url': 'https://www.ow.ch/dl.php/de/ax-5d25e2a161da2/20190912_Traktandenliste_Kantonsrat.pdf', 'path': 'full/545698d82482530b9fd73c18cc4dc89219105823.pdf', 'checksum': 'ba1c7d22b3b5723a59488403d9d8e0b6', 'status': 'downloaded'}, {'url': 'https://www.ow.ch/dl.php/de/ax-5de92d8817451/20190912_Wortprotokoll_Kantonsrat.pdf', 'path': 'full/113857cbcd0c8ef29501a3d3ed06b0f1e9c3db3f.pdf', 'checksum': '274e9e12714ef160cc31d7c08fd312ea', 'status': 'downloaded'}, {'url': 'https://www.ow.ch/dl.php/de/ax-5d7a63524de70/Interpellation_betreffend_Kantonsschule_Obwalden_-_Implementierung_Schulische_Sozialarbeit.pdf', 'path': 'full/256648f03d159bb3f77addc87156de0ed1a930a0.pdf', 'checksum': '37e93b82993512d83d1819cf262d6cb1', 'status': 'downloaded'}]","sessions/ow/Kantonsratssitzung12.09.2019_20190912_Kurzprotokoll_Kantonsrat.pdf,sessions/ow/Kantonsratssitzung12.09.2019_20190912_Traktandenliste_Kantonsrat.pdf,sessions/ow/Kantonsratssitzung12.09.2019_20190912_Wortprotokoll_Kantonsrat.pdf,sessions/ow/Kantonsratssitzung12.09.2019_Interpellation_betreffend_Kantonsschule_Obwalden_-_Implementierung_Schulische_Sozialarbeit.pdf",Kantonsratssitzung
23.05.2019 - 24.05.2019,"https://www.ow.ch/dl.php/de/ax-5d25e2aa97f34/20190523_Kurzprotokokoll_Kantonsrat.pdf,https://www.ow.ch/dl.php/de/ax-5ceb7b1e9a845/20190523_Traktandenliste_Kantonsrat_Ergaenzung.pdf,https://www.ow.ch/dl.php/de/ax-5d82301977340/20190523_Wortprotokoll_Kantonsrat.pdf,https://www.ow.ch/dl.php/de/ax-5ceb7b1fd8108/Interpellation_betreffend_5G_im_Kanton_Obwalden.pdf","[{'url': 'https://www.ow.ch/dl.php/de/ax-5d25e2aa97f34/20190523_Kurzprotokokoll_Kantonsrat.pdf', 'path': 'full/611d340a200c92d49854d72197bf7306f0c5e36b.pdf', 'checksum': 'e0aabe5bce6371aa711aa471ba3eacd2', 'status': 'downloaded'}, {'url': 'https://www.ow.ch/dl.php/de/ax-5ceb7b1e9a845/20190523_Traktandenliste_Kantonsrat_Ergaenzung.pdf', 'path': 'full/85febaa3e6e48cefdf26fa410517873245bb2076.pdf', 'checksum': '80d975a1887ba2b79e0d5940b1ff8c2b', 'status': 'downloaded'}, {'url': 'https://www.ow.ch/dl.php/de/ax-5d82301977340/20190523_Wortprotokoll_Kantonsrat.pdf', 'path': 'full/41757791c25416f5e24be11eed542f6e72dd6055.pdf', 'checksum': '0747f82f508432406047b3141a7334b2', 'status': 'downloaded'}, {'url': 'https://www.ow.ch/dl.php/de/ax-5ceb7b1fd8108/Interpellation_betreffend_5G_im_Kanton_Obwalden.pdf', 'path': 'full/e136cc344caa4d692fc6c6b173d6fdedd0eb985f.pdf', 'checksum': '67a2d53a0ef433a6b9d13c650929620c', 'status': 'downloaded'}]","sessions/ow/Kantonsratssitzung23.05.2019 - 24.05.2019_20190523_Kurzprotokokoll_Kantonsrat.pdf,sessions/ow/Kantonsratssitzung23.05.2019 - 24.05.2019_20190523_Traktandenliste_Kantonsrat_Ergaenzung.pdf,sessions/ow/Kantonsratssitzung23.05.2019 - 24.05.2019_20190523_Wortprotokoll_Kantonsrat.pdf,sessions/ow/Kantonsratssitzung23.05.2019 - 24.05.2019_Interpellation_betreffend_5G_im_Kanton_Obwalden.pdf",Kantonsratssitzung
24.01.2019,"https://www.ow.ch/dl.php/de/ax-5c49e6bf8b6b0/20190124_Kurzprotokoll_Kantonsrat.pdf,https://www.ow.ch/dl.php/de/ax-5c1bc26bcbb5b/20190124_Traktandenliste.pdf,https://www.ow.ch/dl.php/de/ax-5e5e524d1f021/20190124_Wortprotokoll_Kantonsrat.pdf,https://www.ow.ch/dl.php/de/ax-5e5e524c3c68f/Interpellation_betreffend_Invasive_Arten_in_Obwalden.pdf","[{'url': 'https://www.ow.ch/dl.php/de/ax-5c49e6bf8b6b0/20190124_Kurzprotokoll_Kantonsrat.pdf', 'path': 'full/6480366cfc54a43f9b79ebef400ee62d9240530e.pdf', 'checksum': '418a9e16969e1b85ce46781f9092da4a', 'status': 'downloaded'}, {'url': 'https://www.ow.ch/dl.php/de/ax-5c1bc26bcbb5b/20190124_Traktandenliste.pdf', 'path': 'full/efa79557750ff4664fb6ea5fce130cd66cbebf71.pdf', 'checksum': '649f68849380fc48a87c968201f0e89c', 'status': 'downloaded'}, {'url': 'https://www.ow.ch/dl.php/de/ax-5e5e524d1f021/20190124_Wortprotokoll_Kantonsrat.pdf', 'path': 'full/67283527ef07f16833de362d6b41d4d5acb85d34.pdf', 'checksum': '6222749670c425fa32fc1ae25f0c1dab', 'status': 'downloaded'}, {'url': 'https://www.ow.ch/dl.php/de/ax-5e5e524c3c68f/Interpellation_betreffend_Invasive_Arten_in_Obwalden.pdf', 'path': 'full/4b0f58a2c0e4af7463c7ca19383df187e79ae933.pdf', 'checksum': 'cc4b458cf1775010af5f11466727bf36', 'status': 'downloaded'}]","sessions/ow/Kantonsratssitzung24.01.2019_20190124_Kurzprotokoll_Kantonsrat.pdf,sessions/ow/Kantonsratssitzung24.01.2019_20190124_Traktandenliste.pdf,sessions/ow/Kantonsratssitzung24.01.2019_20190124_Wortprotokoll_Kantonsrat.pdf,sessions/ow/Kantonsratssitzung24.01.2019_Interpellation_betreffend_Invasive_Arten_in_Obwalden.pdf",Kantonsratssitzung
22.10.2020,"https://www.ow.ch/dl.php/de/ax-5f96c5e2095e8/20201022_Kurzprotokoll_Kantonsrat.pdf,https://www.ow.ch/dl.php/de/ax-5f96c5e1b9310/20201022_Traktandenliste_Kantonsrat.pdf,https://www.ow.ch/dl.php/de/ax-6018271fe6c82/20201022_Wortprotokoll_Kantonsrat.pdf,https://www.ow.ch/dl.php/de/ax-5f96c5e62b8d5/Interpellation_betreffend_Fallkosten_Kantonsspital_Obwalden.pdf","[{'url': 'https://www.ow.ch/dl.php/de/ax-5f96c5e2095e8/20201022_Kurzprotokoll_Kantonsrat.pdf', 'path': 'full/2482aa0a6447aeec0d18be010dc6ea5be35a44cd.pdf', 'checksum': '06d11593a358a1d85189b975620e0ff0', 'status': 'downloaded'}, {'url': 'https://www.ow.ch/dl.php/de/ax-5f96c5e1b9310/20201022_Traktandenliste_Kantonsrat.pdf', 'path': 'full/0b6481a26d9a30e69296533288c4869f9ec0c7a3.pdf', 'checksum': '267797a7b2eeabf21a2f471577fdec94', 'status': 'downloaded'}, {'url': 'https://www.ow.ch/dl.php/de/ax-6018271fe6c82/20201022_Wortprotokoll_Kantonsrat.pdf', 'path': 'full/fbbe9aacc67a98c942d66e8fe843a46b0b168747.pdf', 'checksum': '17836b67de2318c75caa3841d6717445', 'status': 'downloaded'}, {'url': 'https://www.ow.ch/dl.php/de/ax-5f96c5e62b8d5/Interpellation_betreffend_Fallkosten_Kantonsspital_Obwalden.pdf', 'path': 'full/cc872e8056f997975c320588909613cc9a8e7a60.pdf', 'checksum': 'f4625ff109f5c85f9c8928caf615aa3a', 'status': 'downloaded'}]","sessions/ow/Kantonsratssitzung in Engelberg22.10.2020_20201022_Kurzprotokoll_Kantonsrat.pdf,sessions/ow/Kantonsratssitzung in Engelberg22.10.2020_20201022_Traktandenliste_Kantonsrat.pdf,sessions/ow/Kantonsratssitzung in Engelberg22.10.2020_20201022_Wortprotokoll_Kantonsrat.pdf,sessions/ow/Kantonsratssitzung in Engelberg22.10.2020_Interpellation_betreffend_Fallkosten_Kantonsspital_Obwalden.pdf",Kantonsratssitzung in Engelberg
28.05.2020,"https://www.ow.ch/dl.php/de/ax-5f75ce3ddac80/20200528_29_Wortprotokoll_Kantonsrat.pdf,https://www.ow.ch/dl.php/de/ax-5ee71e74d648c/20200528_Kurzprotokokoll_Kantonsrat.pdf,https://www.ow.ch/dl.php/de/ax-5ebd573e18c86/20200528_Traktandenliste_Kantonsrat.pdf,https://www.ow.ch/dl.php/de/ax-5eaa7b8a25e2c/Anfrage_betreffend_Klima-_und_Umweltpolitik_in_Obwalden_Beantwortung_des_Regierungsrats.pdf","[{'url': 'https://www.ow.ch/dl.php/de/ax-5f75ce3ddac80/20200528_29_Wortprotokoll_Kantonsrat.pdf', 'path': 'full/cad4f27b5e47d8b81c1c5d77ffdb61ed9843aad8.pdf', 'checksum': '8efe4e286ff9ccac9180638eb4d18532', 'status': 'downloaded'}, {'url': 'https://www.ow.ch/dl.php/de/ax-5ee71e74d648c/20200528_Kurzprotokokoll_Kantonsrat.pdf', 'path': 'full/9c3757efbaa4fd83f29c08e7bcc68fb87779de61.pdf', 'checksum': '0b8933b27112057ab6616a3708e86a49', 'status': 'downloaded'}, {'url': 'https://www.ow.ch/dl.php/de/ax-5ebd573e18c86/20200528_Traktandenliste_Kantonsrat.pdf', 'path': 'full/035c623771f598d58eb815af79f3c998b1d1c6e5.pdf', 'checksum': '58891710c542b5c15e8f3183326a3bd3', 'status': 'downloaded'}, {'url': 'https://www.ow.ch/dl.php/de/ax-5eaa7b8a25e2c/Anfrage_betreffend_Klima-_und_Umweltpolitik_in_Obwalden_Beantwortung_des_Regierungsrats.pdf', 'path': 'full/e336f0ed9dd04d7c085ebfd7cac586fcca034464.pdf', 'checksum': 'a73ad73b014f0b28ed4e0b172789f090', 'status': 'downloaded'}]","sessions/ow/Kantonsratssitzung28.05.2020_20200528_29_Wortprotokoll_Kantonsrat.pdf,sessions/ow/Kantonsratssitzung28.05.2020_20200528_Kurzprotokokoll_Kantonsrat.pdf,sessions/ow/Kantonsratssitzung28.05.2020_20200528_Traktandenliste_Kantonsrat.pdf,sessions/ow/Kantonsratssitzung28.05.2020_Anfrage_betreffend_Klima-_und_Umweltpolitik_in_Obwalden_Beantwortung_des_Regierungsrats.pdf",Kantonsratssitzung
20.03.2019,"https://www.ow.ch/dl.php/de/ax-5d5fa14477f43/20190320_Kurzprotokoll_Kantonsrat.pdf,https://www.ow.ch/dl.php/de/ax-5d5fa1416c56c/20190320_Traktandenliste_Kantonsrat.pdf,https://www.ow.ch/dl.php/de/ax-5d5fa6e6de34b/20190320_Wortprotokoll_Kantonsrat.pdf,https://www.ow.ch/dl.php/de/ax-5d5fa1433be2b/Interpellation_betreffend_Auswirkungen_des_EU-Rahmenabkommens_auf_den_Kanton_Obwalden.pdf","[{'url': 'https://www.ow.ch/dl.php/de/ax-5d5fa14477f43/20190320_Kurzprotokoll_Kantonsrat.pdf', 'path': 'full/96f68da28c7774cc66fc6a705495d2ab09335a16.pdf', 'checksum': '075dae4f6a0d54337e4b56fa3a26c75c', 'status': 'downloaded'}, {'url': 'https://www.ow.ch/dl.php/de/ax-5d5fa1416c56c/20190320_Traktandenliste_Kantonsrat.pdf', 'path': 'full/a6f6ee12fd24eec4a56b082a513c92265e85be26.pdf', 'checksum': '9afb3637ca8ccde6e0dace6902ed95df', 'status': 'downloaded'}, {'url': 'https://www.ow.ch/dl.php/de/ax-5d5fa6e6de34b/20190320_Wortprotokoll_Kantonsrat.pdf', 'path': 'full/769a1d82eca91f933c9e16431b0459f88aad750c.pdf', 'checksum': 'd62ea859c03dbd0ca8a638937777e9c9', 'status': 'downloaded'}, {'url': 'https://www.ow.ch/dl.php/de/ax-5d5fa1433be2b/Interpellation_betreffend_Auswirkungen_des_EU-Rahmenabkommens_auf_den_Kanton_Obwalden.pdf', 'path': 'full/c9b27b56c1297761a51913918627e31a0a2a87c4.pdf', 'checksum': 'e3b7f3dfa3f6c6c4f4786751299ab029', 'status': 'downloaded'}]","sessions/ow/Kantonsratssitzung20.03.2019_20190320_Kurzprotokoll_Kantonsrat.pdf,sessions/ow/Kantonsratssitzung20.03.2019_20190320_Traktandenliste_Kantonsrat.pdf,sessions/ow/Kantonsratssitzung20.03.2019_20190320_Wortprotokoll_Kantonsrat.pdf,sessions/ow/Kantonsratssitzung20.03.2019_Interpellation_betreffend_Auswirkungen_des_EU-Rahmenabkommens_auf_den_Kanton_Obwalden.pdf",Kantonsratssitzung
05.12.2019,"https://www.ow.ch/dl.php/de/ax-5ebbad7388c73/20191205_Kurzprotokoll_Kantonsrat.pdf,https://www.ow.ch/dl.php/de/ax-5e4c1002c3980/20191205_Traktandenliste_Kantonsrat.pdf,https://www.ow.ch/dl.php/de/ax-5ebbad73a8d74/20191205_Wortprotokoll_Kantonsrat.pdf,https://www.ow.ch/dl.php/de/ax-5e4c10031c283/Anfrage_betreffend_Klima-_und_Umweltpolitik_in_Obwalden.pdf","[{'url': 'https://www.ow.ch/dl.php/de/ax-5ebbad7388c73/20191205_Kurzprotokoll_Kantonsrat.pdf', 'path': 'full/8d96f310cdebbff6db76f79a25dc1f35b9aac9b2.pdf', 'checksum': '0cf34e90f1f4138c5df7f468af3db787', 'status': 'downloaded'}, {'url': 'https://www.ow.ch/dl.php/de/ax-5e4c1002c3980/20191205_Traktandenliste_Kantonsrat.pdf', 'path': 'full/d7530e483fee1a18c9c98d0405450321a4756bee.pdf', 'checksum': '54089cdc4b65f5820d963f3d62d76670', 'status': 'downloaded'}, {'url': 'https://www.ow.ch/dl.php/de/ax-5ebbad73a8d74/20191205_Wortprotokoll_Kantonsrat.pdf', 'path': 'full/54e8fab3dfbd394d47f4d14c91c09502c985a220.pdf', 'checksum': '62c23e3caa24e23575262413c9047d7a', 'status': 'downloaded'}, {'url': 'https://www.ow.ch/dl.php/de/ax-5e4c10031c283/Anfrage_betreffend_Klima-_und_Umweltpolitik_in_Obwalden.pdf', 'path': 'full/a334caf29bcd6b780f9b8058a608e2801bdfd3d7.pdf', 'checksum': '112b9821410423e0b99457db168314a4', 'status': 'downloaded'}]","sessions/ow/Kantonsratssitzung05.12.2019_20191205_Kurzprotokoll_Kantonsrat.pdf,sessions/ow/Kantonsratssitzung05.12.2019_20191205_Traktandenliste_Kantonsrat.pdf,sessions/ow/Kantonsratssitzung05.12.2019_20191205_Wortprotokoll_Kantonsrat.pdf,sessions/ow/Kantonsratssitzung05.12.2019_Anfrage_betreffend_Klima-_und_Umweltpolitik_in_Obwalden.pdf",Kantonsratssitzung
10.09.2020,"https://www.ow.ch/dl.php/de/ax-5f5f7897d4fd6/20200910_Kurzprotokoll_Kantonsrat.pdf,https://www.ow.ch/dl.php/de/ax-5f43520cd85dc/20200910_Traktandenliste_Kantonsrat_.pdf,https://www.ow.ch/dl.php/de/ax-6000708202a7e/20200910_Wortprotokoll_Kantonsrat.pdf,https://www.ow.ch/dl.php/de/ax-5f5f78979f3fb/Interpellation_betreffend_Keine_Macht_den_Kartellen_-_Erkennung_unzulaessiger_Wettbewerbsabreden.pdf","[{'url': 'https://www.ow.ch/dl.php/de/ax-5f5f7897d4fd6/20200910_Kurzprotokoll_Kantonsrat.pdf', 'path': 'full/7eb94fb12add979da11cdab9f2edfc136835970a.pdf', 'checksum': '2a1c8d798790c17c2ea41662837db2f8', 'status': 'downloaded'}, {'url': 'https://www.ow.ch/dl.php/de/ax-5f43520cd85dc/20200910_Traktandenliste_Kantonsrat_.pdf', 'path': 'full/138c02da4759c621a88fb0efdc6a401dd16674b3.pdf', 'checksum': '25b233acf907410e17c62b2e8252930c', 'status': 'downloaded'}, {'url': 'https://www.ow.ch/dl.php/de/ax-6000708202a7e/20200910_Wortprotokoll_Kantonsrat.pdf', 'path': 'full/9ab0934387946aeaa8a91e045cb13eab86e2aa94.pdf', 'checksum': '3a7263af2fdb16ed5cfd02bf740f8bbb', 'status': 'downloaded'}, {'url': 'https://www.ow.ch/dl.php/de/ax-5f5f78979f3fb/Interpellation_betreffend_Keine_Macht_den_Kartellen_-_Erkennung_unzulaessiger_Wettbewerbsabreden.pdf', 'path': 'full/ff86aadd058f66b393a5f27fc25368b1844d0a3a.pdf', 'checksum': '3240ace7f4dca97807999b8a70568b15', 'status': 'downloaded'}]","sessions/ow/Kantonsratssitzung10.09.2020_20200910_Kurzprotokoll_Kantonsrat.pdf,sessions/ow/Kantonsratssitzung10.09.2020_20200910_Traktandenliste_Kantonsrat_.pdf,sessions/ow/Kantonsratssitzung10.09.2020_20200910_Wortprotokoll_Kantonsrat.pdf,sessions/ow/Kantonsratssitzung10.09.2020_Interpellation_betreffend_Keine_Macht_den_Kartellen_-_Erkennung_unzulaessiger_Wettbewerbsabreden.pdf",Kantonsratssitzung
26.06.2020,"https://www.ow.ch/dl.php/de/ax-5f06b3866306a/20200626_Kurzprotokoll_Kantonsrat.pdf,https://www.ow.ch/dl.php/de/ax-5f06b385ecf64/20200626_Schutzkonzept_Kantonsrat_Obwalden.pdf,https://www.ow.ch/dl.php/de/ax-5f06b385d2c7b/20200626_Traktandenliste_Kantonsrat.pdf,https://www.ow.ch/dl.php/de/ax-5f9978729c467/20200626_Wortprotokoll_Kantonsrat.pdf","[{'url': 'https://www.ow.ch/dl.php/de/ax-5f06b3866306a/20200626_Kurzprotokoll_Kantonsrat.pdf', 'path': 'full/0f8aca23e28f986e0396cdb8b1fc447140ff5639.pdf', 'checksum': '682f2903b9411acd28a4ed20011db4f7', 'status': 'downloaded'}, {'url': 'https://www.ow.ch/dl.php/de/ax-5f06b385ecf64/20200626_Schutzkonzept_Kantonsrat_Obwalden.pdf', 'path': 'full/2212016cd342eacd6d31b2032421ce96051981f4.pdf', 'checksum': 'de3dfb894614272d6a2e6ff8f7116cd5', 'status': 'downloaded'}, {'url': 'https://www.ow.ch/dl.php/de/ax-5f06b385d2c7b/20200626_Traktandenliste_Kantonsrat.pdf', 'path': 'full/5ace37c964f765ef4197323b76bdc00f40871986.pdf', 'checksum': '5f8f45727490b97718dfa65b5dd030a2', 'status': 'downloaded'}, {'url': 'https://www.ow.ch/dl.php/de/ax-5f9978729c467/20200626_Wortprotokoll_Kantonsrat.pdf', 'path': 'full/f131fe7efd8ebe5b57e9d10da2b696de43af98af.pdf', 'checksum': 'b2bd6fc8d63c67ffba89dc455b44ee73', 'status': 'downloaded'}]","sessions/ow/Kantonsratssitzung (Eröffnungssitzung)26.06.2020_20200626_Kurzprotokoll_Kantonsrat.pdf,sessions/ow/Kantonsratssitzung (Eröffnungssitzung)26.06.2020_20200626_Schutzkonzept_Kantonsrat_Obwalden.pdf,sessions/ow/Kantonsratssitzung (Eröffnungssitzung)26.06.2020_20200626_Traktandenliste_Kantonsrat.pdf,sessions/ow/Kantonsratssitzung (Eröffnungssitzung)26.06.2020_20200626_Wortprotokoll_Kantonsrat.pdf",Kantonsratssitzung (Eröffnungssitzung)
